codigo_manzana,prom_edad,desv_edad,min_edad,max_edad,educacion_mas_alta,estrato,porcentaje_internet,porcentaje_luz
5000110000000002020104,37.3,22.3,7.0,82.0,5.0,2.1,0.2,0.9
5000110000000002020107,34.5,21.2,2.0,72.0,4.0,2.6,0.13,0.65
5000110000000002020108,42.0,23.0,2.0,82.0,3.0,2.6,0.17,0.67
5000110000000002020110,32.6,18.1,7.0,62.0,4.0,2.6,0.57,1.0
5000110000000002020111,35.0,21.2,2.0,72.0,4.0,2.8,0.29,0.86
5000110000000002020112,34.9,18.1,7.0,62.0,4.0,2.9,0.25,1.0
5000110000000002020113,32.6,17.0,7.0,62.0,5.0,2.2,0.38,0.63
5000110000000002020114,37.7,20.6,2.0,77.0,5.0,3.0,0.75,1.0
5000110000000002020117,36.4,21.9,12.0,77.0,5.0,2.5,0.6,0.8
5000110000000002020120,35.9,24.4,2.0,82.0,3.0,2.7,0.26,0.52
5000110000000002020122,34.5,19.0,7.0,67.0,5.0,2.5,0.25,0.55
5000110000000002020124,34.6,22.1,2.0,87.0,5.0,2.7,0.27,0.42
5000110000000002020201,32.6,21.2,2.0,82.0,3.0,1.9,0.4,0.93
5000110000000002020202,26.7,21.1,2.0,82.0,3.0,2.6,0.46,0.92
5000110000000002020203,36.8,23.3,2.0,97.0,3.0,2.6,0.3,0.93
5000110000000002020204,28.4,20.2,2.0,77.0,4.0,2.5,0.17,0.58
5000110000000002020205,31.7,21.4,2.0,82.0,3.0,2.9,0.13,0.7
5000110000000002020211,33.9,19.2,2.0,87.0,5.0,2.9,0.53,0.72
5000110000000002020212,30.6,21.6,2.0,82.0,3.0,2.6,0.75,1.0
5000110000000002020213,30.9,19.1,2.0,62.0,5.0,2.6,0.4,0.67
5000110000000002020214,30.8,19.1,2.0,72.0,3.0,2.9,0.27,0.71
5000110000000002020215,32.6,20.8,2.0,87.0,3.0,2.8,0.17,0.56
5000110000000002020216,38.6,23.3,2.0,82.0,4.0,2.3,0.18,0.75
5000110000000002020217,35.7,22.7,2.0,82.0,3.0,2.8,0.29,0.64
5000110000000002020218,37.2,22.1,2.0,92.0,4.0,2.7,0.27,0.73
5000110000000002020219,34.8,22.8,2.0,77.0,4.0,2.3,0.45,0.85
5000110000000002020220,36.4,22.2,7.0,77.0,3.0,2.3,0.4,0.9
5000110000000002020221,31.4,21.6,2.0,92.0,3.0,2.1,0.24,0.88
5000110000000002020222,31.4,19.2,7.0,62.0,4.0,2.6,0.27,0.33
5000110000000002020304,21.2,15.6,2.0,82.0,3.0,1.3,0.1,0.6
5000110000000002020306,27.9,19.7,2.0,82.0,3.0,1.1,0.03,0.62
5000110000000002020310,27.9,20.5,2.0,92.0,3.0,1.1,0.08,0.81
5000110000000002020311,29.9,18.3,2.0,67.0,3.0,1.0,0.06,0.53
5000110000000002020314,25.0,16.4,2.0,62.0,3.0,1.0,0.5,1.0
5000110000000002020315,31.6,21.3,2.0,77.0,3.0,1.1,0.33,0.77
5000110000000002020316,30.3,19.6,2.0,77.0,3.0,1.2,0.06,0.76
5000110000000002020318,23.2,18.8,2.0,82.0,2.0,1.5,0.05,0.9
5000110000000002020322,26.9,21.4,2.0,77.0,2.0,1.0,0.13,1.0
5000110000000002020401,39.3,24.3,2.0,87.0,3.0,1.3,0.15,0.85
5000110000000002020402,35.1,23.1,2.0,87.0,3.0,1.8,0.18,0.76
5000110000000002020403,28.6,18.4,2.0,82.0,3.0,1.3,0.08,0.92
5000110000000002020405,30.7,19.3,2.0,77.0,3.0,1.1,0.1,0.8
5000110000000002020407,31.6,20.7,2.0,87.0,3.0,1.0,0.08,0.75
5000110000000002020408,30.8,20.1,2.0,82.0,3.0,1.0,0.1,0.87
5000110000000002020409,29.5,21.2,2.0,82.0,3.0,1.0,0.13,0.92
5000110000000002020410,29.2,19.3,2.0,77.0,3.0,1.0,0.07,0.61
5000110000000002020411,26.9,18.9,2.0,82.0,3.0,1.0,0.04,0.78
5000110000000002020412,27.1,16.7,2.0,77.0,4.0,1.0,0.21,0.86
5000110000000002020413,31.2,23.0,2.0,87.0,3.0,1.0,0.03,0.67
5000110000000002020416,25.3,19.4,2.0,87.0,3.0,1.2,0.17,0.75
5000110000000002020417,35.2,23.7,2.0,82.0,3.0,1.3,0.25,0.92
5000110000000002020420,36.2,26.8,2.0,92.0,3.0,1.2,0.08,0.69
5000110000000002020422,27.9,20.0,2.0,72.0,2.0,1.0,0.03,0.61
5000110000000002020425,27.3,18.7,2.0,97.0,3.0,1.0,0.03,0.83
5000110000000002020501,30.8,19.8,2.0,77.0,3.0,1.4,0.48,0.9
5000110000000002020503,27.8,18.9,2.0,82.0,3.0,1.2,0.3,0.77
5000110000000002020506,28.1,20.9,2.0,92.0,3.0,1.1,0.1,0.64
5000110000000002020507,28.1,20.2,2.0,82.0,3.0,1.2,0.1,0.56
5000110000000002020510,30.3,20.3,2.0,82.0,3.0,1.9,0.26,0.89
5000110000000002020511,31.7,21.7,2.0,77.0,3.0,1.7,0.14,0.73
5000110000000002020512,32.1,22.7,2.0,87.0,3.0,1.3,0.07,0.71
5000110000000002020513,37.7,23.9,2.0,92.0,4.0,1.8,0.17,0.9
5000110000000002020601,26.4,19.8,2.0,77.0,3.0,2.2,0.36,0.59
5000110000000002020602,40.8,24.6,2.0,82.0,4.0,1.9,0.3,0.7
5000110000000002020603,36.5,23.2,2.0,92.0,3.0,1.2,0.2,0.74
5000110000000002020604,32.9,24.2,2.0,87.0,3.0,1.8,0.07,0.8
5000110000000002020605,27.2,18.1,2.0,72.0,3.0,1.4,0.19,0.69
5000110000000002020606,30.5,19.3,2.0,82.0,3.0,1.3,0.05,0.95
5000110000000002020607,30.9,21.6,2.0,72.0,3.0,1.0,0.11,0.84
5000110000000002020608,26.3,18.5,2.0,62.0,3.0,1.3,0.27,0.86
5000110000000002020609,31.2,20.3,2.0,87.0,2.0,1.0,0.12,0.75
5000110000000002020610,31.9,22.5,2.0,82.0,3.0,1.3,0.15,0.68
5000110000000002020611,30.2,20.7,2.0,82.0,3.0,1.3,0.21,0.8
5000110000000002020613,37.0,21.9,2.0,77.0,4.0,2.9,0.24,0.48
5000110000000002020615,33.9,23.8,2.0,92.0,3.0,1.4,0.21,0.93
5000110000000002020701,34.0,22.7,2.0,67.0,3.0,2.7,0.25,0.75
5000110000000002020703,36.3,20.6,2.0,72.0,4.0,3.1,0.37,0.74
5000110000000002020704,39.8,23.2,7.0,92.0,4.0,2.9,0.41,0.97
5000110000000002020705,34.3,22.9,2.0,87.0,4.0,2.6,0.48,0.7
5000110000000002020706,34.0,21.7,2.0,87.0,4.0,2.8,0.62,0.73
5000110000000002020707,25.6,18.7,2.0,77.0,4.0,2.8,0.38,0.69
5000110000000002020708,39.4,23.7,2.0,82.0,4.0,3.0,0.52,0.85
5000110000000002020709,35.2,23.9,2.0,87.0,4.0,2.9,0.53,0.79
5000110000000002020710,43.5,19.9,2.0,77.0,5.0,3.0,0.56,0.75
5000110000000002020711,31.6,20.1,7.0,77.0,4.0,3.0,0.45,0.82
5000110000000002020712,37.0,20.9,2.0,72.0,4.0,3.0,0.31,0.5
5000110000000002020713,38.4,21.8,2.0,82.0,4.0,2.8,0.59,0.76
5000110000000002020714,41.5,25.6,2.0,87.0,3.0,2.9,0.21,0.64
5000110000000002020715,38.7,21.9,2.0,87.0,4.0,3.0,0.32,0.71
5000110000000002020717,37.0,22.9,2.0,87.0,5.0,3.0,0.38,0.67
5000110000000002020718,44.3,23.9,2.0,82.0,4.0,3.0,0.05,0.45
5000110000000002020719,48.3,26.5,2.0,100.0,4.0,3.0,0.23,0.46
5000110000000002020720,40.6,22.2,7.0,82.0,3.0,1.1,0.04,0.78
5000110000000002020721,34.2,21.7,2.0,82.0,4.0,1.1,0.2,0.72
5000110000000002020722,37.5,25.7,2.0,82.0,4.0,1.6,0.17,0.67
5000110000000002020723,40.5,22.0,2.0,77.0,3.0,1.9,0.25,0.56
5000110000000002020801,35.6,22.2,2.0,77.0,6.0,2.7,0.38,0.75
5000110000000002020802,44.7,19.3,12.0,72.0,5.0,3.0,0.33,0.53
5000110000000002020803,41.3,23.7,12.0,82.0,4.0,3.0,0.27,0.55
5000110000000002020806,35.2,22.0,2.0,87.0,5.0,3.0,0.33,0.78
5000110000000002020807,39.5,20.6,17.0,57.0,4.0,3.0,1.0,1.0
5000110000000002020808,32.5,18.2,2.0,72.0,5.0,2.7,0.2,0.6
5000110000000002020809,30.5,20.4,2.0,72.0,4.0,2.6,0.8,1.0
5000110000000002020810,47.5,24.6,2.0,82.0,5.0,2.4,0.27,0.64
5000110000000002020811,32.0,20.8,2.0,77.0,4.0,2.8,0.16,0.53
5000110000000002020812,36.2,20.7,2.0,77.0,4.0,1.9,0.32,0.59
5000110000000002020813,39.5,28.8,12.0,87.0,4.0,2.5,0.33,0.67
5000110000000002020815,33.3,20.7,2.0,72.0,4.0,2.5,0.25,1.0
5000110000000003010102,35.7,21.1,2.0,82.0,5.0,2.6,0.4,0.76
5000110000000003010103,33.1,21.6,2.0,82.0,5.0,2.6,0.26,0.79
5000110000000003010104,34.9,21.1,2.0,77.0,5.0,2.9,0.18,0.71
5000110000000003010105,31.9,20.1,2.0,72.0,5.0,2.7,0.43,0.71
5000110000000003010107,32.1,20.1,2.0,82.0,5.0,2.8,0.55,0.81
5000110000000003010120,31.6,20.3,2.0,77.0,6.0,4.0,0.67,0.89
5000110000000003010121,35.4,20.2,2.0,92.0,6.0,3.9,0.69,0.79
5000110000000003010123,26.4,16.4,7.0,52.0,5.0,2.3,0.5,0.75
5000110000000003010124,33.7,21.9,2.0,77.0,4.0,1.6,0.09,0.91
5000110000000003010125,25.2,18.8,2.0,62.0,3.0,1.1,0.08,0.92
5000110000000003010126,27.0,19.3,2.0,77.0,4.0,2.0,0.2,0.8
5000110000000003010127,33.7,21.0,2.0,87.0,5.0,2.1,0.72,0.94
5000110000000003010128,35.7,25.5,2.0,87.0,4.0,2.1,0.25,0.81
5000110000000003010129,33.9,21.8,2.0,82.0,5.0,2.1,0.35,0.8
5000110000000003010130,37.0,21.2,2.0,87.0,4.0,1.9,0.2,0.75
5000110000000003010203,37.5,21.5,7.0,97.0,4.0,2.3,0.5,0.8
5000110000000003010204,39.6,24.9,2.0,92.0,6.0,3.7,0.55,0.68
5000110000000003010205,43.7,20.7,2.0,82.0,5.0,3.8,0.39,0.67
5000110000000003010206,41.0,21.6,2.0,82.0,5.0,3.8,0.36,0.56
5000110000000003010208,36.7,22.9,2.0,92.0,6.0,4.6,0.44,0.64
5000110000000003010209,41.2,18.5,7.0,67.0,6.0,4.4,0.56,0.67
5000110000000003010210,49.1,21.9,12.0,87.0,6.0,3.9,0.76,0.86
5000110000000003010211,43.9,21.1,2.0,77.0,7.0,4.9,0.39,0.53
5000110000000003010212,37.0,18.1,2.0,87.0,6.0,4.2,0.67,0.78
5000110000000003010215,47.0,23.9,2.0,97.0,6.0,3.5,0.35,0.71
5000110000000003010217,32.3,17.9,7.0,72.0,4.0,3.8,0.47,0.71
5000110000000003010218,32.8,20.9,2.0,92.0,4.0,1.7,0.4,0.8
5000110000000003010219,33.0,16.5,2.0,62.0,6.0,1.8,0.42,0.75
5000110000000003010220,33.2,23.3,2.0,82.0,3.0,1.3,0.12,0.88
5000110000000003010221,33.4,22.3,2.0,92.0,4.0,2.0,0.37,0.73
5000110000000003010222,31.7,20.0,2.0,67.0,4.0,1.5,0.22,0.89
5000110000000003010223,32.5,20.5,2.0,77.0,3.0,1.8,0.11,0.66
5000110000000003010224,34.7,22.1,2.0,92.0,4.0,1.3,0.19,0.7
5000110000000003010225,29.9,19.9,2.0,77.0,4.0,1.8,0.26,0.68
5000110000000003010226,31.7,22.1,2.0,82.0,4.0,1.8,0.15,0.85
5000110000000003010227,36.9,21.6,2.0,77.0,4.0,2.3,0.4,0.67
5000110000000003010228,24.3,13.9,2.0,52.0,4.0,1.8,0.17,0.67
5000110000000003010230,29.1,18.7,2.0,67.0,5.0,1.4,0.23,0.59
5000110000000003010231,33.3,21.3,2.0,82.0,5.0,1.9,0.22,0.56
5000110000000003010232,32.0,22.3,2.0,77.0,4.0,1.6,0.17,0.72
5000110000000003010301,40.8,20.4,12.0,77.0,6.0,4.0,0.45,0.65
5000110000000003010302,39.7,20.8,2.0,82.0,7.0,3.9,0.46,0.64
5000110000000003010304,44.8,26.1,12.0,92.0,6.0,3.8,0.65,0.71
5000110000000003010305,41.6,23.4,7.0,72.0,4.0,4.8,0.45,0.45
5000110000000003010306,36.0,23.9,2.0,87.0,5.0,3.6,0.3,0.67
5000110000000003010308,43.4,21.0,2.0,87.0,6.0,4.2,0.45,0.66
5000110000000003010309,46.6,21.7,12.0,77.0,3.0,3.3,0.22,0.44
5000110000000003010310,48.5,17.6,22.0,77.0,5.0,3.4,0.5,0.8
5000110000000003010311,46.6,19.3,7.0,82.0,6.0,4.2,0.41,0.53
5000110000000003010312,45.0,24.5,2.0,97.0,5.0,3.8,0.62,0.86
5000110000000003010314,27.0,16.7,2.0,57.0,6.0,4.7,0.12,0.18
5000110000000003010317,38.4,22.9,7.0,97.0,5.0,4.6,0.36,0.57
5000110000000003010402,40.9,23.8,2.0,87.0,3.0,1.3,0.17,0.83
5000110000000003010403,35.2,22.3,2.0,87.0,3.0,1.6,0.31,0.93
5000110000000003010405,31.9,25.7,2.0,87.0,3.0,2.1,0.56,0.89
5000110000000003010407,41.3,26.8,2.0,87.0,4.0,2.6,0.38,0.71
5000110000000003010409,40.1,21.4,7.0,92.0,4.0,2.5,0.29,0.69
5000110000000003010410,39.6,22.5,2.0,97.0,5.0,2.3,0.45,0.83
5000110000000003010411,37.5,22.1,2.0,87.0,4.0,2.4,0.42,0.98
5000110000000003010413,41.0,21.9,2.0,92.0,5.0,2.3,0.57,0.93
5000110000000003010415,34.9,21.1,2.0,97.0,4.0,1.6,0.23,0.86
5000110000000003010416,29.7,21.7,2.0,87.0,3.0,1.2,0.08,0.58
5000110000000003010417,33.2,22.5,2.0,97.0,3.0,1.4,0.16,0.91
5000110000000003010418,32.1,19.8,2.0,87.0,4.0,1.2,0.36,1.0
5000110000000003010502,46.8,22.7,2.0,87.0,5.0,2.7,0.38,0.59
5000110000000003010503,47.7,22.2,2.0,92.0,4.0,2.7,0.25,0.55
5000110000000003010505,34.6,22.6,2.0,87.0,4.0,1.3,0.36,0.84
5000110000000003010506,42.9,20.1,7.0,87.0,4.0,2.7,0.44,0.78
5000110000000003010507,44.3,24.2,2.0,92.0,4.0,3.1,0.59,0.82
5000110000000003010508,38.0,21.3,2.0,92.0,6.0,3.1,0.43,0.6
5000110000000003010509,44.9,23.3,2.0,92.0,5.0,4.3,0.38,0.65
5000110000000003010510,48.7,21.4,17.0,82.0,6.0,3.5,0.71,0.79
5000110000000003010511,38.3,22.6,2.0,87.0,5.0,3.4,0.52,0.72
5000110000000003010512,45.4,24.8,2.0,87.0,5.0,3.1,0.35,0.48
5000110000000003010514,45.0,22.4,2.0,82.0,5.0,4.0,0.4,0.67
5000110000000003010515,41.5,22.3,2.0,92.0,5.0,2.9,0.24,0.64
5000110000000003010601,32.5,20.3,2.0,82.0,5.0,2.9,0.89,1.0
5000110000000003010605,29.1,15.2,2.0,52.0,7.0,1.8,0.67,1.0
5000110000000003010606,45.1,26.9,2.0,87.0,5.0,3.8,0.38,0.62
5000110000000003010608,51.3,24.3,2.0,92.0,6.0,3.2,0.41,0.53
5000110000000003010609,40.2,27.4,2.0,92.0,5.0,3.0,0.31,0.46
5000110000000003010702,51.0,22.6,2.0,92.0,6.0,4.8,0.57,0.72
5000110000000003010704,38.8,23.8,7.0,82.0,4.0,3.0,0.57,0.86
5000110000000003010709,38.4,19.8,7.0,82.0,5.0,4.4,0.46,0.54
5000110000000003010710,33.2,19.5,2.0,77.0,7.0,3.0,0.2,0.7
5000110000000003010711,42.0,20.7,7.0,82.0,4.0,2.8,0.46,0.77
5000110000000003010712,45.1,21.5,12.0,82.0,6.0,4.1,0.5,0.58
5000110000000003010713,36.8,18.4,7.0,82.0,5.0,4.0,0.44,0.67
5000110000000003010717,48.8,22.1,2.0,97.0,7.0,4.9,0.63,0.83
5000110000000003010719,39.6,22.1,2.0,92.0,5.0,3.1,0.58,0.92
5000110000000003010720,39.2,23.0,2.0,87.0,3.0,1.8,0.23,1.0
5000110000000003010721,35.3,22.4,2.0,82.0,3.0,2.0,0.12,0.91
5000110000000003010722,41.4,18.8,12.0,92.0,6.0,2.8,0.43,0.93
5000110000000003010723,38.9,22.1,2.0,92.0,6.0,2.9,0.58,0.74
5000110000000003010724,39.6,17.3,2.0,87.0,4.0,3.0,0.47,0.94
5000110000000003010727,45.2,19.9,12.0,72.0,3.0,1.6,0.14,1.0
5000110000000003010728,26.9,17.0,2.0,72.0,4.0,1.0,0.5,0.81
5000110000000003020101,39.7,20.6,2.0,77.0,6.0,3.1,0.53,0.79
5000110000000003020102,41.6,22.9,7.0,92.0,4.0,2.6,0.53,0.88
5000110000000003020103,37.6,20.1,2.0,77.0,3.0,1.6,0.2,0.9
5000110000000003020104,34.3,25.5,2.0,87.0,3.0,1.5,0.1,0.76
5000110000000003020105,35.4,25.4,2.0,82.0,3.0,2.8,0.08,0.42
5000110000000003020106,49.6,22.6,7.0,82.0,2.0,2.9,0.18,0.73
5000110000000003020108,38.0,22.2,2.0,77.0,5.0,3.0,0.28,0.33
5000110000000003020111,29.7,21.5,2.0,62.0,4.0,3.2,0.5,0.83
5000110000000003020112,38.4,19.6,12.0,67.0,3.0,2.4,0.17,0.83
5000110000000003020115,35.2,20.6,2.0,77.0,6.0,2.5,0.56,0.63
5000110000000003020116,47.9,21.2,12.0,82.0,3.0,2.8,0.25,0.5
5000110000000003020117,39.7,21.8,7.0,72.0,5.0,2.6,0.56,0.56
5000110000000003020201,42.6,21.5,7.0,72.0,3.0,1.7,0.25,0.88
5000110000000003020202,33.1,23.7,2.0,97.0,3.0,1.5,0.04,0.68
5000110000000003020205,29.7,21.0,2.0,67.0,4.0,2.3,0.17,0.67
5000110000000003020206,41.4,17.6,12.0,67.0,8.0,2.8,0.5,1.0
5000110000000003020208,44.7,19.8,17.0,82.0,4.0,2.5,0.33,0.92
5000110000000003020210,47.5,20.2,17.0,77.0,5.0,1.7,0.5,1.0
5000110000000003020213,34.6,18.9,2.0,77.0,3.0,1.2,0.09,0.97
5000110000000003020301,34.7,21.4,2.0,82.0,3.0,2.8,0.42,0.89
5000110000000003020302,37.0,21.2,2.0,82.0,4.0,2.9,0.73,0.94
5000110000000003020303,30.8,19.6,2.0,77.0,4.0,2.7,0.27,0.95
5000110000000003020304,41.4,20.9,2.0,77.0,4.0,2.4,0.27,1.0
5000110000000003020305,40.2,20.8,2.0,82.0,5.0,2.6,0.14,0.86
5000110000000003020306,32.5,22.5,2.0,87.0,4.0,2.1,0.16,0.97
5000110000000003020307,48.3,25.2,2.0,97.0,3.0,2.1,0.13,0.94
5000110000000003020308,40.5,22.5,2.0,82.0,3.0,2.7,0.33,1.0
5000110000000003020309,36.4,18.9,2.0,72.0,5.0,3.0,0.89,1.0
5000110000000003020310,35.9,20.3,2.0,72.0,4.0,2.9,0.57,1.0
5000110000000003020311,31.8,23.6,2.0,87.0,4.0,2.8,0.5,0.93
5000110000000003020312,30.0,19.8,2.0,77.0,4.0,2.9,0.45,0.87
5000110000000003020313,38.9,20.8,2.0,87.0,4.0,2.8,0.38,0.94
5000110000000003020314,35.6,21.8,2.0,87.0,4.0,2.8,0.44,1.0
5000110000000003020315,35.5,24.0,2.0,82.0,3.0,3.0,0.5,1.0
5000110000000003020316,33.6,20.8,2.0,82.0,4.0,2.7,0.32,0.95
5000110000000003020317,35.1,22.0,2.0,97.0,4.0,2.7,0.46,0.91
5000110000000003020401,33.6,19.9,2.0,77.0,4.0,2.5,0.57,0.96
5000110000000003020402,30.8,19.8,2.0,82.0,5.0,2.9,0.27,0.86
5000110000000003020405,28.4,15.2,2.0,57.0,4.0,2.5,0.5,1.0
5000110000000003020406,34.1,19.8,2.0,77.0,4.0,2.3,0.35,0.95
5000110000000003020407,33.9,21.1,2.0,87.0,3.0,2.0,0.32,1.0
5000110000000003020408,35.8,21.3,2.0,82.0,4.0,2.7,0.56,0.93
5000110000000003020409,34.2,19.6,2.0,77.0,4.0,2.9,0.54,1.0
5000110000000003020410,43.2,20.8,2.0,67.0,4.0,2.9,0.23,1.0
5000110000000003020411,32.3,19.0,7.0,62.0,4.0,2.8,0.5,1.0
5000110000000003020413,31.9,20.6,2.0,82.0,4.0,2.8,0.5,0.92
5000110000000003020414,34.4,22.3,2.0,82.0,4.0,2.9,0.5,0.86
5000110000000003020415,35.0,21.4,2.0,87.0,4.0,2.4,0.6,0.9
5000110000000003020416,35.3,22.4,2.0,92.0,4.0,2.7,0.39,0.85
5000110000000003020417,36.2,22.7,2.0,87.0,4.0,2.9,0.35,0.94
5000110000000003020418,35.9,23.1,2.0,87.0,3.0,2.9,0.55,0.85
5000110000000003020419,34.3,21.4,2.0,77.0,4.0,2.8,0.47,0.95
5000110000000003020502,34.0,18.7,7.0,72.0,5.0,2.9,0.43,1.0
5000110000000003020503,33.5,21.8,7.0,87.0,4.0,2.7,0.5,0.94
5000110000000003020504,32.9,22.8,2.0,92.0,4.0,2.9,0.66,0.95
5000110000000003020505,35.2,22.8,2.0,87.0,3.0,2.4,0.5,0.97
5000110000000003020506,34.8,22.9,2.0,87.0,4.0,2.4,0.41,0.91
5000110000000003020507,32.6,21.6,2.0,82.0,4.0,2.7,0.27,0.78
5000110000000003020508,34.1,21.3,2.0,87.0,4.0,2.4,0.39,0.83
5000110000000003020509,31.7,21.4,2.0,87.0,4.0,2.8,0.25,0.87
5000110000000003020510,35.2,21.4,2.0,87.0,4.0,2.6,0.59,0.68
5000110000000003020511,35.0,20.8,2.0,77.0,4.0,2.5,0.55,0.97
5000110000000003020512,31.5,20.2,2.0,82.0,4.0,2.3,0.52,0.89
5000110000000003020514,30.5,20.8,2.0,77.0,3.0,2.8,0.38,0.86
5000110000000003020515,31.4,20.5,2.0,92.0,4.0,2.4,0.43,0.92
5000110000000003020517,30.6,18.7,2.0,77.0,4.0,2.7,0.5,0.83
5000110000000003020520,38.8,21.7,2.0,92.0,4.0,2.7,0.37,0.8
5000110000000003020521,32.7,19.9,2.0,82.0,4.0,2.7,0.45,0.75
5000110000000003020522,29.5,19.9,2.0,77.0,4.0,2.7,0.48,0.84
5000110000000003020523,37.7,24.0,2.0,100.0,3.0,2.0,0.21,0.71
5000110000000003020524,32.8,20.4,2.0,82.0,4.0,2.2,0.48,0.87
5000110000000003020525,25.6,19.6,2.0,87.0,3.0,1.7,0.26,0.78
5000110000000003020526,25.6,19.5,2.0,82.0,3.0,1.3,0.17,0.67
5000110000000003020601,34.4,20.4,2.0,87.0,4.0,2.2,0.55,0.94
5000110000000003020602,29.6,20.0,2.0,82.0,4.0,2.5,0.49,0.84
5000110000000003020603,35.3,19.8,2.0,92.0,5.0,2.9,0.66,0.9
5000110000000003020604,28.8,16.1,7.0,57.0,5.0,2.3,0.5,1.0
5000110000000003020606,32.8,20.8,2.0,92.0,3.0,2.2,0.32,0.8
5000110000000003020607,32.6,21.0,2.0,92.0,4.0,2.6,0.56,0.93
5000110000000003020608,34.1,21.6,2.0,72.0,4.0,2.2,0.31,0.79
5000110000000003020609,32.4,19.2,2.0,82.0,3.0,2.4,0.38,0.78
5000110000000003020610,38.7,22.1,2.0,77.0,4.0,2.7,0.28,0.92
5000110000000003020611,35.4,19.3,2.0,77.0,4.0,2.8,0.57,0.75
5000110000000003020612,37.4,22.7,2.0,100.0,3.0,1.2,0.3,0.88
5000110000000003020613,32.3,20.5,2.0,87.0,3.0,1.0,0.26,0.83
5000110000000003020701,31.2,19.3,2.0,72.0,3.0,1.3,0.04,0.92
5000110000000003020702,37.1,20.0,2.0,72.0,3.0,1.8,0.24,0.95
5000110000000003020703,32.3,20.6,7.0,72.0,3.0,2.0,0.33,0.78
5000110000000003020704,32.5,19.4,2.0,77.0,4.0,2.8,0.48,0.94
5000110000000003020705,35.3,19.3,7.0,77.0,4.0,2.3,0.37,0.89
5000110000000003020706,29.8,21.4,2.0,92.0,3.0,2.2,0.29,0.81
5000110000000003020708,41.2,27.7,2.0,97.0,3.0,2.1,0.18,0.64
5000110000000003020709,32.1,20.2,2.0,87.0,4.0,2.2,0.13,0.88
5000110000000003020710,34.7,21.1,2.0,77.0,3.0,1.2,0.25,0.81
5000110000000003020711,28.7,19.6,2.0,77.0,3.0,1.8,0.15,0.94
5000110000000003020712,33.4,20.7,2.0,87.0,3.0,1.8,0.28,0.95
5000110000000003020713,33.4,20.4,2.0,87.0,3.0,1.9,0.5,0.94
5000110000000003020714,45.4,23.6,7.0,97.0,3.0,1.9,0.09,0.95
5000110000000003020715,35.2,21.4,2.0,82.0,4.0,2.2,0.63,0.92
5000110000000003020716,40.3,24.0,2.0,87.0,3.0,1.8,0.26,0.9
5000110000000003020718,32.1,20.2,2.0,82.0,4.0,1.5,0.33,0.96
5000110000000003020719,32.8,21.3,2.0,87.0,3.0,1.5,0.31,0.9
5000110000000003020720,27.8,18.6,2.0,67.0,3.0,1.6,0.11,0.96
5000110000000003020801,26.5,18.2,2.0,72.0,3.0,1.0,0.07,0.63
5000110000000003020803,32.8,19.9,2.0,82.0,4.0,3.0,0.48,0.7
5000110000000003020804,30.2,18.6,2.0,62.0,6.0,2.8,0.5,0.75
5000110000000003020805,52.0,15.1,22.0,67.0,4.0,3.0,0.25,0.75
5000110000000003020807,41.0,23.5,2.0,77.0,4.0,2.7,0.19,0.69
5000110000000003020808,41.5,21.3,2.0,77.0,4.0,2.8,0.23,0.85
5000110000000003020809,36.8,21.8,2.0,82.0,4.0,2.8,0.27,0.91
5000110000000003020810,34.5,23.7,2.0,87.0,4.0,2.8,0.13,1.0
5000110000000003020812,35.2,22.3,2.0,97.0,4.0,2.9,0.43,0.67
5000110000000003020813,38.1,22.5,2.0,87.0,4.0,2.9,0.44,0.66
5000110000000003020814,33.9,20.5,2.0,82.0,4.0,2.8,0.42,0.85
5000110000000003020816,46.6,22.8,2.0,97.0,4.0,2.8,0.36,1.0
5000110000000003020819,40.4,23.5,2.0,92.0,4.0,2.8,0.54,1.0
5000110000000004010101,29.2,20.3,2.0,82.0,3.0,1.3,0.12,0.83
5000110000000004010103,30.9,21.7,2.0,100.0,3.0,1.3,0.11,0.63
5000110000000004010104,36.3,21.4,2.0,77.0,5.0,2.8,0.36,0.79
5000110000000004010105,33.0,20.7,2.0,82.0,4.0,2.7,0.5,1.0
5000110000000004010106,31.0,17.6,2.0,67.0,4.0,2.9,0.36,0.64
5000110000000004010107,28.0,16.3,2.0,62.0,4.0,3.0,0.47,0.79
5000110000000004010108,30.0,20.6,2.0,92.0,4.0,2.6,0.43,0.87
5000110000000004010109,33.1,20.4,2.0,77.0,4.0,2.5,0.42,0.92
5000110000000004010110,37.6,20.8,2.0,72.0,5.0,2.9,0.5,0.55
5000110000000004010202,33.7,18.6,2.0,72.0,3.0,1.0,0.04,0.67
5000110000000004010203,33.2,18.8,2.0,82.0,4.0,1.8,0.41,0.81
5000110000000004010204,32.3,21.1,2.0,82.0,5.0,2.2,0.5,0.79
5000110000000004010205,33.6,23.3,2.0,97.0,4.0,2.6,0.65,0.81
5000110000000004010206,34.3,21.1,2.0,82.0,4.0,2.8,0.52,0.85
5000110000000004010207,37.9,21.6,2.0,77.0,5.0,2.6,0.53,0.73
5000110000000004010210,36.8,22.8,2.0,97.0,5.0,2.8,0.45,0.68
5000110000000004010211,33.5,20.6,2.0,72.0,4.0,2.9,0.25,0.9
5000110000000004010214,36.2,21.6,2.0,82.0,5.0,2.8,0.47,0.79
